id,type,label,title,url,hub,authority,pagerank,in_degree,out_degree,closeness,betweenness
page:2906415906,page,page:2906415906,How to Outsource SEO Services to Agencies (Why You Should),https://terakeet.com/blog/outsource-seo/,0.004824633847825383,0.0026055521190987275,0.005671394005334962,0.006436041834271922,0.013676588897827835,0.34825753147008215,0.0003789657890270722
page:8136275,page,page:8136275,SEO ROI: How to Calculate and Measure the ROI of SEO,https://terakeet.com/blog/seo-roi/,0.008107027986175243,0.016379188762350682,0.012735333712209338,0.05953338696701528,0.02172164119066774,0.39633196711695673,0.003945204866563985
kw:2891703563,keyword,kw:2891703563,best ROI on SEO,none,0.00031599173434585637,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3388198601,page,page:3388198601,What is Digital Marketing? Everything You Need to Win | Terakeet,https://terakeet.com/blog/digital-marketing/,0.008161896392958334,0.020809380666991714,0.01712133398851166,0.05390185036202735,0.024939662107803698,0.41829016775749944,0.003938260951015975
page:4119752478,page,page:4119752478,Marketing Strategy: 8 Best Marketing Strategies to Ignite Growth,https://terakeet.com/blog/marketing-strategy/,0.010964757312240442,0.014040881517864336,0.012152457907931923,0.04344328238133548,0.03378921962992759,0.38827950810251693,0.003838851496038213
kw:4227865185,keyword,kw:4227865185,developing your marketing strategy,none,0.00027088047930512265,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:1448110060,page,page:1448110060,Scaling SEO at Enterprise Companies by Eliminating Obstacles,https://terakeet.com/blog/scaling-seo-at-enterprise-companies/,0.01082878256011506,0.006698408543478384,0.005592008605782474,0.02413515687851971,0.03700724054706355,0.3503524636273069,0.0034052170923042128
kw:456356154,keyword,kw:456356154,scale your SEO,none,0.0001292275071568968,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3712233016,page,page:3712233016,What is Organic Search? How SEO Drives 5X Better Results,https://terakeet.com/blog/organic-search/,0.00705036023515062,0.0186705464303745,0.014967926116469618,0.06436041834271922,0.02011263073209976,0.40905700686385565,0.005180565852609057
kw:1172453086,keyword,kw:1172453086,value of organic search,none,0.0003601972254743199,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:613056758,page,page:613056758,Download Our Enterprise SEO White Paper | Terakeet,https://terakeet.com/seo-blog/white-paper-enterprise-seo/,0.0015035654345590373,0.00355702007774813,0.007304234104176401,0.015285599356395816,0.0016090104585679806,0.3542080656017748,0.0005402233182148535
kw:2901374730,keyword,kw:2901374730,DOWNLOAD WHITE PAPER,none,6.862299224820421e-05,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:179564452,page,page:179564452,Blogger Outreach: A Step-by-Step Guide for Scalable Success | Terakeet,https://terakeet.com/blog/blogger-outreach/,0.0028206635591153774,0.009785217763351412,0.005697632581615456,0.02896218825422365,0.006436041834271922,0.36196521175582375,0.0012068314486458286
kw:489834079,keyword,kw:489834079,blogger outreach,none,0.0001887790645102459,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:1393146443,page,page:1393146443,The Google Ranking Factors that Matter Most in 2021 | Terakeet,https://terakeet.com/blog/google-ranking-factors/,0.004058592694011147,0.009200935135385923,0.008896740321264786,0.03218020917135961,0.009654062751407884,0.36553510177015197,0.001711588438018971
page:2392497769,page,page:2392497769,"Effective SEO Project Management - Tips, Tools & Best Practices",https://terakeet.com/blog/seo-project-management/,0.0051601504899778175,0.004668071545723221,0.0021328151466691587,0.013676588897827835,0.014481094127111824,0.3146592360491197,0.0008190361502523623
kw:1138641277,keyword,kw:1138641277,SEO projects,none,9.005769731247215e-05,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:223821339,page,page:223821339,What Is the Customer Lifecycle? (Why It Matters in Marketing),https://terakeet.com/blog/customer-lifecycle/,0.003909483926105293,0.002209164993845355,0.007044244855115056,0.008045052292839902,0.010458567980691873,0.3477624255112108,0.0004552188030374087
kw:4189993529,keyword,kw:4189993529,customer lifecycle,none,4.261980785433974e-05,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:2671910355,page,page:2671910355,30 Ways to Drive More Traffic to Your Website | Terakeet,https://terakeet.com/blog/how-to-increase-website-traffic/,0.008315735388240614,0.019169282351045546,0.01738126749794786,0.07160096540627514,0.02574416733708769,0.4162969538879947,0.005828888362714134
kw:3115746484,keyword,kw:3115746484,more website traffic,none,0.0003698189735865142,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3725645117,page,page:3725645117,How to Generate Leads for Your Business Consistently (17 Ways),https://terakeet.com/blog/how-to-generate-leads/,0.004549497303319371,0.007015887601582418,0.005558300167428665,0.023330651649235718,0.014481094127111824,0.3557534760101595,0.0018199777434141726
kw:1012697722,keyword,kw:1012697722,generate more leads,none,0.000135352398910961,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3989163148,page,page:3989163148,How to Create a Customer Journey Map (Why You Need One),https://terakeet.com/blog/customer-journey-map/,0.003845411490532666,0.0147452953115362,0.01532885555217089,0.046661303298471436,0.010458567980691873,0.39787913159496696,0.0022791093882466723
kw:1639161163,keyword,kw:1639161163,stages of the customer journey,none,0.00028447022050592997,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:755156900,page,page:755156900,"How to Measure, Calculate, and Use Marketing ROI | Terakeet",https://terakeet.com/blog/marketing-roi/,0.00337062196769415,0.013763555231880602,0.011790763043380354,0.04344328238133548,0.010458567980691873,0.39517946705102697,0.0027631157120583585
kw:4107444398,keyword,kw:4107444398,marketing ROI,none,0.00026553022567784115,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:2599079826,page,page:2599079826,Top 15 Most Important SEO Metrics to Track Performance,https://terakeet.com/blog/seo-metrics/,0.00535561317521644,0.011432193575849164,0.01390213395040105,0.04022526146419952,0.013676588897827835,0.3942877016514921,0.003521420775458792
kw:3052608820,keyword,kw:3052608820,SEO metrics,none,0.00022055296680588987,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3204623190,page,page:3204623190,What are Pillar Pages? How They Help SEO Rankings,https://terakeet.com/blog/pillar-page/,0.004941311878521906,0.008170084770330014,0.007768436706781528,0.02011263073209976,0.013676588897827835,0.37334568086780473,0.0009341468755619603
page:3707857435,page,page:3707857435,"What is a Content Hub? (Examples, Types, SEO Benefits)",https://terakeet.com/blog/content-hub/,0.004817476298438062,0.008706196397161022,0.008875578848837091,0.023330651649235718,0.012067578439259855,0.3742596237830258,0.0009745932136104145
kw:3469092978,keyword,kw:3469092978,content hub,none,0.00016796229282235414,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:2270364889,page,page:2270364889,What are Topic Clusters? How Content Clusters Improve SEO,https://terakeet.com/blog/topic-clusters/,0.006120270569858829,0.011085170718368231,0.008280506111282587,0.03218020917135961,0.016090104585679804,0.37714475810142717,0.0019353461685023413
kw:1850002939,keyword,kw:1850002939,develop a topic cluster,none,0.00021385810809316098,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3710403422,page,page:3710403422,"What is E-A-T & Why it's Important (Google, E-A-T and SEO)",https://terakeet.com/blog/what-is-eat/,0.0030060732164759233,0.005106191056079157,0.008708384617946152,0.016894609814963796,0.007240547063555912,0.3575213243270764,0.0009670906300960609
kw:2259063473,keyword,kw:2259063473,"expertise, authority, and trust (E-A-T)",none,9.85100172616966e-05,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:1121383629,page,page:1121383629,Ecommerce SEO: An Advanced Guide for Ecommerce Websites,https://terakeet.com/blog/ecommerce-seo/,0.010623354736215104,0.011591698047353056,0.010678900751283305,0.03459372485921158,0.03700724054706355,0.3790147042215458,0.004161336516352683
kw:2425759864,keyword,kw:2425759864,ecommerce SEO,none,0.00022363017015934833,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:1295982849,keyword,kw:1295982849,increase traffic to your site,none,0.0003698189735865142,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:2178345571,page,page:2178345571,What is Website Architecture? Building an SEO-friendly Site Structure,https://terakeet.com/blog/website-architecture/,0.0031523520884660446,0.006973977033317064,0.0055424253485361836,0.02172164119066774,0.007240547063555912,0.35689537511611563,0.0009229452841545852
page:1144270513,page,page:1144270513,How to Identify Long-tail Keywords (and Use Them) - Terakeet,https://terakeet.com/blog/long-tail-keywords/,0.0073606960287738565,0.019223409652755517,0.014262835861976735,0.061142397425583264,0.019308125502815767,0.414182340170311,0.0038621999564321134
kw:4149784888,keyword,kw:4149784888,long-tail keywords,none,0.00037086321211327874,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:2683833841,page,page:2683833841,Keyword Research for SEO Managers: A High-Level Guide,https://terakeet.com/blog/keyword-research/,0.005090276733803435,0.018905553416963098,0.014797344521275173,0.05470635559131134,0.011263073209975865,0.4066091923281012,0.0024589679639949887
kw:2041827870,keyword,kw:2041827870,do extensive keyword research,none,0.00036473104374535784,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:521984699,page,page:521984699,How to Create an Effective SEO Strategy (2021 Guide),https://terakeet.com/blog/seo-strategy/,0.01206403750316739,0.025223516602276667,0.023812136937088713,0.08045052292839903,0.041834271922767494,0.44427186724407136,0.009976843092849632
kw:185319220,keyword,kw:185319220,SEO strategy,none,0.0007574993755825607,0.0,0.00012140833670578763,0.0,0.0016090104585679806,0.0,0.0
page:3324805697,page,page:3324805697,On-Page SEO: The Professional's Guide to On-Page Optimization (2021),https://terakeet.com/blog/on-page-seo/,0.003269645511281215,0.011019932523969177,0.009232803694019472,0.038616251005631534,0.009654062751407884,0.38401270032117063,0.002664004464095959
kw:1949060013,keyword,kw:1949060013,on-page SEO,none,0.00021259951522309558,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3388898095,page,page:3388898095,Internal Linking for SEO: A Strategic Guide of Best Practices,https://terakeet.com/blog/internal-linking/,0.006289968721778034,0.01217970288236379,0.011492827912697559,0.042638777152051485,0.015285599356395816,0.3865614571817093,0.0022599855979127206
kw:4178635846,keyword,kw:4178635846,internal linking guide,none,0.00023497411828246189,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3270441469,page,page:3270441469,Creating a Strategic Partnership that Drives Massive SEO Value,https://terakeet.com/blog/strategic-partnerships/,0.0029954557646739407,0.007165760758010889,0.0035189875297601697,0.02011263073209976,0.007240547063555912,0.34192911672432996,0.0007615345602733518
kw:1588530851,keyword,kw:1588530851,strategic partnerships,none,0.00013824379233214062,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:2658692389,page,page:2658692389,Micro-Influencer Marketing: How to Scale Your Organic Visibility,https://terakeet.com/blog/micro-influencer-marketing-scale-your-visibility/,0.0023902923172984952,0.004654858258124379,0.002474086434013037,0.013676588897827835,0.004022526146419951,0.3321782863994917,0.0005796188784253058
kw:2226788558,keyword,kw:2226788558,micro-influencers,none,8.980278299862249e-05,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3250462554,page,page:3250462554,Off-Page SEO: 13 Highly Effective Techniques to Get Backlinks,https://terakeet.com/blog/off-page-seo/,0.0073546062877403225,0.01363067580682713,0.008647921737914474,0.038616251005631534,0.020917135961383747,0.3870507754819394,0.0022759782054629705
kw:616572463,keyword,kw:616572463,off-page SEO techniques,none,0.0002629666799131057,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:49509402,page,page:49509402,What is Customer Lifetime Value? How to Calculate CLV,https://terakeet.com/blog/customer-lifetime-value/,0.004190093540913993,0.011043216937903786,0.010510187660313827,0.03218020917135961,0.012872083668543845,0.3814973332884992,0.0014889480849020198
kw:1540331334,keyword,kw:1540331334,increase customer lifetime value (CLV),none,0.0002130487244268711,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3312988714,page,page:3312988714,How to Build a Better Conversion Funnel | Terakeet,https://terakeet.com/blog/conversion-funnel/,0.005889270456664742,0.018734094984530117,0.015738368902132347,0.049879324215607396,0.015285599356395816,0.41195030330849725,0.0025709629633604526
kw:874983078,keyword,kw:874983078,website conversion funnel,none,0.00036142322134836237,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:2713444640,keyword,kw:2713444640,customer journey,none,0.00028447022050592997,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3191464640,page,page:3191464640,Amazon vs Google: The Ultimate Battle for Today's Consumer,https://terakeet.com/blog/amazon-vs-google/,0.005037580356995632,0.002953810842065626,0.001540885507804446,0.008849557522123894,0.012872083668543845,0.29072508926145196,0.0003377914474594938
page:1687422771,page,page:1687422771,What is Digital Customer Experience? 11 Trends & Strategies for Great DCX,https://terakeet.com/blog/digital-customer-experience/,0.004064617946834891,0.0074475512665737355,0.013427845210146542,0.02815768302493966,0.012872083668543845,0.367622618131328,0.001786393751739178
kw:1513868759,keyword,kw:1513868759,digital customer experience lifecycle,none,0.00014368017094740213,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3924602543,page,page:3924602543,How to Create a Buyer Persona (Definition + Examples),https://terakeet.com/blog/buyer-persona/,0.005745636804791111,0.011971842561728828,0.010689832044258248,0.03700724054706355,0.013676588897827835,0.37209627335653433,0.0017510084262623322
kw:3932034261,keyword,kw:3932034261,buyer personas,none,0.00023096402082451543,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:175790577,page,page:175790577,9 Buyer Persona Examples to Inspire Your Own | Terakeet,https://terakeet.com/blog/buyer-persona-examples/,0.004349705060855291,0.009081652603600667,0.00743718276417984,0.02815768302493966,0.011263073209975865,0.35867461892167984,0.0014028283144929797
page:410050321,page,page:410050321,What is Content Strategy? How to Develop a Content Roadmap,https://terakeet.com/blog/content-strategy/,0.008434096777821741,0.0231404254742767,0.023044932504998804,0.0659694288012872,0.024939662107803698,0.4399569965909814,0.004957092832917356
page:2737845053,page,page:2737845053,15 Types of Visual Content Marketing to Capture More Organic Traffic,https://terakeet.com/blog/visual-content/,0.0055633329386511375,0.01013711862366725,0.007484560343569173,0.031375703942075624,0.013676588897827835,0.36121690801031553,0.0015234902790448826
kw:2289855560,keyword,kw:2289855560,visual content,none,0.0001955680309714299,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:2502295784,page,page:2502295784,Voice of the Customer: What is VoC Feedback - Terakeet,https://terakeet.com/blog/voice-of-the-customer/,0.003176761792705815,0.006747731455195105,0.01234477168964258,0.023330651649235718,0.008045052292839902,0.3666308304924845,0.0010486178847381406
kw:1774702599,keyword,kw:1774702599,Voice of the Customer (VoC) program,none,0.0001301790580940335,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:404666237,keyword,kw:404666237,topic cluster,none,0.00021385810809316098,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:450930242,keyword,kw:450930242,pillar page,none,0.0001576194824900922,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:1162079109,keyword,kw:1162079109,drive more website traffic,none,0.0003698189735865142,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:1084408163,keyword,kw:1084408163,long tail keywords,none,0.00037086321211327874,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:1445114150,keyword,kw:1445114150,off-page SEO,none,0.0002629666799131057,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:4050249902,keyword,kw:4050249902,5x value of organic search,none,0.0003601972254743199,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:1035443851,page,page:1035443851,16 Tested B2B Lead Generation Strategies (2021 Guide),https://terakeet.com/blog/b2b-lead-generation/,0.008661363917487423,0.006457151056059179,0.0050700038451293415,0.020917135961383747,0.02574416733708769,0.3406909332932948,0.0011364033403395504
page:1009189653,page,page:1009189653,What is Content Marketing? A Definitive Guide with Examples,https://terakeet.com/blog/content-marketing/,0.008301534086280201,0.01985750465515167,0.014909608633016972,0.0579243765084473,0.024939662107803698,0.41208910058050147,0.003499565897437239
page:1553470734,page,page:1553470734,SEO Blog | Insights from 20 years of SEO experience | Terakeet,https://terakeet.com/seo-blog/page/2/,0.003980037341717653,0.00048104434960030777,0.00209315749042426,0.002413515687851971,0.016894609814963796,0.3444326810822102,0.006932489375449431
page:4105992543,page,page:4105992543,Build Your Strategy: High-Level Plans to Reach Your Business Goals,https://terakeet.com/blog/topic/insights/build-your-strategy/,0.004288808749642172,0.004117156572651476,0.0032805249431452975,0.018503620273531775,0.012872083668543845,0.3468747732623166,0.00026594187072520337
kw:3837992024,keyword,kw:3837992024,Build Your Strategy,none,7.942929682549605e-05,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:2665570404,page,page:2665570404,Executive Insights: Business Insights to Inform the Decisions of C-Suites,https://terakeet.com/blog/topic/insights/executive-insights/,0.003503203036415083,0.00416767425331926,0.003285439090107201,0.019308125502815767,0.016894609814963796,0.346973177453313,0.0016639487193471335
kw:1071916499,keyword,kw:1071916499,Executive Insights,none,8.040389756799657e-05,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:2066394876,page,page:2066394876,Increase Conversions: Transform Your Site Into a Sales & Lead Machine,https://terakeet.com/blog/topic/insights/increase-conversions/,0.003568159588782277,0.004167674253319259,0.003285439090107201,0.019308125502815767,0.016894609814963796,0.346973177453313,0.001889076875032583
kw:2133764533,keyword,kw:2133764533,Get More Leads & Sales,none,8.040389756799655e-05,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:891460275,page,page:891460275,Get More Traffic: SEO Techniques That Boost Rankings and Traffic,https://terakeet.com/blog/topic/insights/get-more-traffic/,0.0042624623178504056,0.004167674253319259,0.003285439090107201,0.019308125502815767,0.016894609814963796,0.346973177453313,0.0034994378393826023
kw:2035756595,keyword,kw:2035756595,Get More Traffic,none,8.040389756799655e-05,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:2023010077,page,page:2023010077,Improve Brand Reputation: Why Perception Matters & How to Control It,https://terakeet.com/blog/topic/insights/improve-reputation/,0.0025895800652948535,0.004117156572651476,0.0032805249431452975,0.018503620273531775,0.012067578439259855,0.3468747732623166,0.0006632552439046117
kw:3748891682,keyword,kw:3748891682,Improve Brand Reputation,none,7.942929682549605e-05,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:216274344,page,page:216274344,"Target Your Audience: Identify, Understand, and Target Your Customers",https://terakeet.com/blog/topic/insights/target-your-audience/,0.004283386712744282,0.004167674253319259,0.003285439090107201,0.019308125502815767,0.016894609814963796,0.346973177453313,0.0010492471539942268
kw:4287098107,keyword,kw:4287098107,Target Your Audience,none,8.040389756799655e-05,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3246481248,page,page:3246481248,Organic Growth - 5 Strategies to Drive Sustainable Business Growth,https://terakeet.com/blog/organic-growth/,0.0044857869795577945,0.005130541355822366,0.0061214662766258246,0.020917135961383747,0.012872083668543845,0.34589379256870145,0.0012246769432406597
page:858863108,page,page:858863108,Ecommerce Marketing: What You Need to Win in 2021 - Terakeet,https://terakeet.com/blog/ecommerce-marketing/,0.005692977433222793,0.004229211950939972,0.00177531979666412,0.010458567980691873,0.02011263073209976,0.296145387535818,0.0011634493900374388
page:4127920965,page,page:4127920965,17 Best Ecommerce Marketing Strategies to Grow Product Sales,https://terakeet.com/blog/ecommerce-marketing-strategies/,0.005731059129986064,0.005177008231268728,0.004019466314871355,0.016090104585679804,0.018503620273531775,0.32931622254252246,0.0010907930833378317
page:4172140502,page,page:4172140502,Magento SEO Guide: Advanced SEO for Magento 2 | Terakeet,https://terakeet.com/blog/magento-seo/,0.005861444694180588,0.00298955984603832,0.0010636522744203755,0.007240547063555912,0.017699115044247787,0.28785136515013615,0.00025156016746014873
page:3408731076,page,page:3408731076,Why SEO is the Most Undervalued Marketing Channel | Terakeet,https://terakeet.com/blog/why-brands-undervalue-seo/,0.0028175170244482558,0.0012835020692804563,0.0003391503565181324,0.002413515687851971,0.006436041834271922,0.2573822496891684,4.414395005380155e-06
page:3311375892,page,page:3311375892,How to Create a Digital Marketing Plan: 9 Step Strategic Guide,https://terakeet.com/blog/digital-marketing-plan/,0.004986387014400426,0.00698800798043598,0.004325414075322982,0.017699115044247787,0.015285599356395816,0.3545160726153415,0.0009404273045911266
page:1166222415,page,page:1166222415,SEO Blog | Insights from 20 years of SEO experience | Terakeet,https://terakeet.com/seo-blog/page/3/,0.004434975267873559,0.00045179216522859856,0.00021640986022028412,0.002413515687851971,0.017699115044247787,0.2559281126852748,0.005565800853902285
kw:3751981041,keyword,kw:3751981041,None,none,0.00096027527526465,0.0,0.00012140833670578763,0.0,0.016894609814963796,0.0,0.0
kw:294408684,keyword,kw:294408684,Extend the customer lifecycle,none,4.261980785433974e-05,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:778997924,keyword,kw:778997924,digital customer experience strategy,none,0.00014368017094740213,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:800044711,page,page:800044711,How to Increase Your Ecommerce Sales through SEO | Terakeet,https://terakeet.com/blog/how-to-increase-ecommerce-sales/,0.008152010822150313,0.008566370267204004,0.006098684882012549,0.02815768302493966,0.02735317779565567,0.3610036748887038,0.002673009214522788
kw:1059122679,keyword,kw:1059122679,increase ecommerce sales,none,0.00016526472935000754,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:582216562,keyword,kw:582216562,second highest Google market share,none,3.2588072913022917e-05,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:887811072,keyword,kw:887811072,drive qualified traffic to your website.,none,0.0003698189735865142,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:688093719,keyword,kw:688093719,digital marketing flywheel,none,0.0004014601933607693,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:4220473687,page,page:4220473687,What is Enterprise SEO? A Marketer's Guide to Search Optimization,https://terakeet.com/blog/enterprise-seo/,0.01173591105377422,0.017551835848422022,0.017129122057545968,0.0579243765084473,0.03700724054706355,0.39969949363494395,0.005416674187399884
kw:1190148611,keyword,kw:1190148611,marketing strategy,none,0.00027088047930512265,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:1636704045,keyword,kw:1636704045,scale your digital marketing plan,none,0.00013481453772828638,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:2533897284,keyword,kw:2533897284,direct Google ranking factor,none,0.0001775069262109818,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:1652840072,keyword,kw:1652840072,developing your SEO strategy,none,0.0004866188962774381,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3889525103,page,page:3889525103,11 Effective Link-Building Strategies for Banks | Terakeet,https://terakeet.com/blog/link-building-for-banks/,0.0045735262894366895,0.002801749211233714,0.0026931904218176826,0.009654062751407884,0.014481094127111824,0.3150645158482556,0.0006840861659055472
page:1044885061,page,page:1044885061,Online Reviews (and Responding to Them) Improve Your SEO | Terakeet,https://terakeet.com/blog/online-reviews/,0.0050025205013658446,0.007329093558602638,0.006312299498807718,0.024939662107803698,0.014481094127111824,0.3477624255112108,0.0015005208955831976
kw:764853197,keyword,kw:764853197,online reviews,none,0.00014139485284456283,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:3547984623,page,page:3547984623,How to Do an Effective Content Audit: A Step-by-Step Guide,https://terakeet.com/blog/content-audit/,0.007624317989314231,0.0057633654787620356,0.003949189963397191,0.017699115044247787,0.020917135961383747,0.3355501921873604,0.0017839462331594017
kw:3457991523,keyword,kw:3457991523,Do a content audit,none,0.000111188403755943,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
page:2313168359,page,page:2313168359,What is Thin Content? Why it Hurts SEO (and How to Fix it Fast),https://terakeet.com/blog/what-is-thin-content/,0.005805899395610291,0.00770517180513425,0.005122652337952904,0.020917135961383747,0.016894609814963796,0.35349145968870765,0.0020264701568991662
kw:2841454448,keyword,kw:2841454448,thin blog post,none,0.00014865025597200182,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:435903126,keyword,kw:435903126,effective content marketing,none,0.0003830963441965825,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:585336366,keyword,kw:585336366,digital customer experience (DCX),none,0.00014368017094740213,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:1147055269,keyword,kw:1147055269,Do keyword research,none,0.00036473104374535784,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
kw:3589779042,keyword,kw:3589779042,each step in the customer journey,none,0.00028447022050592997,0.0,0.00012140833670578763,0.0,0.0008045052292839903,0.0,0.0
